,date,country,GDP,quarter,ADM0_ISO,first,second,third,year
912,2016-03-31,印度,9.09,1,IND,0.8509054601662771,0.8273359894523468,0.7600068460835012,2016
913,2016-06-30,印度,8.68,2,IND,0.742202123889599,0.7396676124274123,0.6226435226104229,2016
914,2016-09-30,印度,9.67,3,IND,0.4430161118625854,0.5399603153611787,0.649895478894913,2016
915,2016-12-31,印度,8.58,4,IND,0.8530260852887322,0.8294703204943719,0.8568235526380614,2016
916,2017-03-31,印度,6.29,1,IND,0.8093144358359009,0.9456726348813675,0.914149813823628,2017
917,2017-06-30,印度,6.11,2,IND,1.000801559465134,0.912097831593827,0.7930034049047544,2017
918,2017-09-30,印度,5.32,3,IND,0.6061959212433456,0.7655728618838435,0.8970683596073717,2017
919,2017-12-31,印度,6.67,4,IND,1.079729045218258,0.9665544187918624,0.8533733252488137,2017
920,2018-03-31,印度,8.93,1,IND,0.8420250898193004,0.9828990343165932,0.9748464155372026,2018
921,2018-06-30,印度,7.5,2,IND,0.3581792757719079,0.2890716803581342,0.8392567210927273,2018
922,2018-09-30,印度,6.46,3,IND,0.5091311861066957,0.6209351859068151,0.8552086834972559,2018
923,2018-12-31,印度,6.23,4,IND,0.945991698482928,1.056649920514897,0.8956878459180936,2018
924,2019-03-31,印度,5.72,1,IND,0.8843476565911575,0.9397803654208194,1.026416936578463,2019
925,2019-06-30,印度,5.1,2,IND,1.026408723699443,1.030958758479634,0.8863496093932319,2019
926,2019-09-30,印度,4.3,3,IND,0.6198044322386025,0.6564949537200361,0.651056682716565,2019
927,2019-12-31,印度,3.26,4,IND,1.034527912802946,0.905989984370871,0.8433456417866558,2019
928,2020-03-31,印度,2.94,1,IND,0.8105557744942818,1.082119421852973,1.045816783366523,2020
929,2020-06-30,印度,-23.13,2,IND,1.079458387661272,0.9597140939886954,0.8016434232075209,2020
930,2020-09-30,印度,-5.84,3,IND,0.6765340578105189,0.6310875085703698,0.7092867094980281,2020
931,2020-12-31,印度,1.78,4,IND,0.9274690612562192,1.182062098125961,1.013364793719411,2020
932,2021-03-31,印度,3.29,1,IND,0.2906739608201537,0.3419202274076739,0.3717158495386689,2021
933,2021-06-30,印度,22.63,2,IND,0.3925977138294349,0.3419199677159359,0.3040340002062505,2021
934,2021-09-30,印度,9.87,3,IND,0.2575419958577455,0.2494433122608685,0.2654070232383899,2021
935,2021-12-31,印度,5.53,4,IND,0.347829830160775,0.3829209643827081,0.3574129001212026,2021
936,2022-03-31,印度,4.45,1,IND,0.328758375285862,0.3790810012753839,0.4249158669988398,2022
937,2022-06-30,印度,12.81,2,IND,0.4045656887505064,0.4027069082857666,0.3587840358345422,2022
938,2022-09-30,印度,5.46,3,IND,0.0504543641274627,0.2697881939229682,0.3741715341333077,2022
939,2022-12-31,印度,4.26,4,IND,0.4082501995014787,0.3853649784493909,0.374950911430701,2022
940,2023-03-31,印度,6.18,1,IND,0.3640034343350435,0.4259599253138793,0.4093597387080405,2023
941,2023-06-30,印度,8.24,2,IND,0.456106774399597,0.4344351534880465,0.3829046349726263,2023
942,2023-09-30,印度,8.08,3,IND,0.2484854360451147,0.3593309887731769,0.3468539621237889,2023
943,2023-12-31,印度,8.57,4,IND,0.4324070377615603,0.4642707129687199,0.4086588557109032,2023
1173,2013-03-31,英国,0.99,1,GBR,2.151880695719259,2.163221132497997,2.317979414298451,2013
1174,2013-06-30,英国,1.86,2,GBR,0.7409304528170304,0.0,0.0,2013
1175,2013-09-30,英国,1.74,3,GBR,0.0,0.0,1.451156174385614,2013
1176,2013-12-31,英国,2.57,4,GBR,1.950107589171004,2.075488385842106,1.934428872344788,2013
1177,2014-03-31,英国,3.12,1,GBR,1.952352299403856,2.097684316843148,1.950471181229319,2014
1178,2014-06-30,英国,3.27,2,GBR,0.0187441320410386,0.0,0.0,2014
1179,2014-09-30,英国,3.19,3,GBR,0.0,0.0,2.022718322812024,2014
1180,2014-12-31,英国,3.2,4,GBR,2.017650995001192,2.326943087711821,2.177680314809691,2014
1181,2015-03-31,英国,2.66,1,GBR,2.523846337195316,2.073686637023277,2.059653911720404,2015
1182,2015-06-30,英国,2.36,2,GBR,0.0,0.0,0.0,2015
1183,2015-09-30,英国,2,3,GBR,0.0,0.0,1.534930636398849,2015
1184,2015-12-31,英国,1.87,4,GBR,1.81890404821525,1.916593724058277,1.882563230688852,2015
1185,2016-03-31,英国,1.94,1,GBR,2.058226730822084,2.079088687866496,1.881345439750133,2016
1186,2016-06-30,英国,1.91,2,GBR,0.0460203762824285,0.0,0.0,2016
1187,2016-09-30,英国,1.89,3,GBR,0.0,0.0,1.805594510766229,2016
1188,2016-12-31,英国,1.95,4,GBR,1.858164078352955,1.924848845188885,1.812785094377415,2016
1189,2017-03-31,英国,2.43,1,GBR,1.700765399593825,1.752201647055424,2.079362271396623,2017
1190,2017-06-30,英国,2.52,2,GBR,0.621782514538954,0.0,0.0,2017
1191,2017-09-30,英国,2.79,3,GBR,0.0,0.0,1.792895346972318,2017
1192,2017-12-31,英国,2.87,4,GBR,1.883105032687584,1.871413040149044,1.941734209121575,2017
1193,2018-03-31,英国,2.07,1,GBR,2.030086192756615,1.960324848539272,2.038599454884837,2018
1194,2018-06-30,英国,1.59,2,GBR,0.0,0.0,0.0,2018
1195,2018-09-30,英国,1.28,3,GBR,0.0,0.0,1.084438702348807,2018
1196,2018-12-31,英国,0.69,4,GBR,1.878410887167995,1.899621501285887,1.790525867374995,2018
1197,2019-03-31,英国,1.36,1,GBR,1.790637834968252,2.123505522143495,1.798314290113508,2019
1198,2019-06-30,英国,1.52,2,GBR,0.6119413680274332,0.0,0.0,2019
1199,2019-09-30,英国,1.92,3,GBR,0.0,0.0,1.624155998103539,2019
1200,2019-12-31,英国,1.77,4,GBR,1.816325537168166,1.664482470187473,1.698868297014059,2019
1201,2020-03-31,英国,-1.72,1,GBR,1.486619452829893,1.840126568159875,1.819884424156935,2020
1202,2020-06-30,英国,-21.94,2,GBR,0.0438804343228351,0.0,0.0,2020
1203,2020-09-30,英国,-9.51,3,GBR,0.0,0.0,1.750805005177124,2020
1204,2020-12-31,英国,-8.26,4,GBR,1.680010040116585,1.864456015674631,1.849046956750855,2020
1205,2021-03-31,英国,-6.66,1,GBR,0.4085067895160941,0.568559424860852,0.3259892761820601,2021
1206,2021-06-30,英国,25.73,2,GBR,0.0137922203179193,0.0,0.0,2021
1207,2021-09-30,英国,9.52,3,GBR,0.0,0.0,0.1225980290190605,2021
1208,2021-12-31,英国,9.69,4,GBR,0.3392661022744119,0.3805345159514262,0.308605050912702,2021
1209,2022-03-31,英国,11.42,1,GBR,0.3921136231708407,0.3749139553409266,0.4119027140722109,2022
1210,2022-06-30,英国,3.9,2,GBR,0.0111966353568155,0.0,0.0,2022
1211,2022-09-30,英国,2.07,3,GBR,0.0,0.0,0.3400715289245619,2022
1212,2022-12-31,英国,0.64,4,GBR,0.3481720331907963,0.3462585187529015,0.3388611387743936,2022
1213,2023-03-31,英国,0.29,1,GBR,0.4027700170210194,0.3576537424914829,0.3695183423680274,2023
1214,2023-06-30,英国,0.21,2,GBR,0.0,0.0,0.0,2023
1215,2023-09-30,英国,0.17,3,GBR,0.0,0.0,0.3377799736126197,2023
1216,2023-12-31,英国,-0.25,4,GBR,0.3803794553972134,0.3687023454156516,0.3646060781259463,2023
1370,2013-03-31,法国,-0.1,1,FRA,1.663391242982718,1.492261462963627,1.475919350118809,2013
1371,2013-06-30,法国,1.2,2,FRA,1.342703314341481,0.0664705878452343,0.0422727270051837,2013
1372,2013-09-30,法国,0.9,3,FRA,0.0177369123340219,0.2055259461181562,1.286063685987921,2013
1373,2013-12-31,法国,1.6,4,FRA,1.367505585811542,1.382572262343547,1.458797833566909,2013
1374,2014-03-31,法国,1.5,1,FRA,1.371144507808292,1.42073649904428,1.348968922820073,2014
1375,2014-06-30,法国,0.8,2,FRA,1.255349650626981,0.0379999992748101,0.0299999993294477,2014
1376,2014-09-30,法国,1.4,3,FRA,0.0199999995529651,0.6103161054262457,1.449246573058211,2014
1377,2014-12-31,法国,0.4,4,FRA,1.563331824955898,1.309366355058915,1.547215605256402,2014
1378,2015-03-31,法国,1,1,FRA,1.588984684764626,1.483690170893832,1.433223070956416,2015
1379,2015-06-30,法国,1,2,FRA,0.7829990620194939,0.0376923072796601,0.0199999995529651,2015
1380,2015-09-30,法国,0.7,3,FRA,0.0512499990873038,0.3913506193521976,1.308599827325772,2015
1381,2015-12-31,法国,1.2,4,FRA,1.249340568022439,1.336800896716869,1.436470410406014,2015
1382,2016-03-31,法国,1,1,FRA,1.518465078454078,1.248000340273451,1.42036233745664,2016
1383,2016-06-30,法国,0.6,2,FRA,1.200728366078118,0.075454545376653,0.0339999999850988,2016
1384,2016-09-30,法国,0.5,3,FRA,0.0175808366914165,0.7110917294532263,1.25154398001655,2016
1385,2016-12-31,法国,0.8,4,FRA,1.383862871752443,1.405136831369265,1.457720929268042,2016
1386,2017-03-31,法国,1.1,1,FRA,1.427076144224901,1.3824171325821,1.519616709495953,2017
1387,2017-06-30,法国,2.2,2,FRA,1.476836173016494,0.2054166669646899,0.140000000440826,2017
1388,2017-09-30,法国,2.9,3,FRA,0.144583333361273,0.7137288960723596,1.414787742459585,2017
1389,2017-12-31,法国,2.9,4,FRA,1.502581817092719,1.382264165333895,1.266571654209999,2017
1390,2018-03-31,法国,2.2,1,FRA,1.305755169809553,1.438336366150017,1.456680650304109,2018
1391,2018-06-30,法国,1.5,2,FRA,0.1150909101421183,0.0867857144081166,0.1325000012293458,2018
1392,2018-09-30,法国,1.3,3,FRA,0.177499998981754,0.3282135540542119,1.364600003435056,2018
1393,2018-12-31,法国,1.4,4,FRA,1.435796322639588,1.427894290855088,1.215418029419356,2018
1394,2019-03-31,法国,2.4,1,FRA,1.302099208130589,1.431533941968114,1.395089330937736,2019
1395,2019-06-30,法国,2.7,2,FRA,1.344520535226449,0.1062500004967054,0.1966666659961144,2019
1396,2019-09-30,法国,2.2,3,FRA,0.1413636380298571,0.726401243313188,1.308415645921996,2019
1397,2019-12-31,法国,1,4,FRA,1.202059125289828,1.248406023531511,1.388419546539384,2019
1398,2020-03-31,法国,-5.1,1,FRA,1.151056020449108,1.353809497907555,1.392708734877092,2020
1399,2020-06-30,法国,-17.2,2,FRA,1.289672300100664,0.2424999978393316,0.0377210623845214,2020
1400,2020-09-30,法国,-4.3,3,FRA,0.2979166687776645,0.5915891623243199,1.295816165430985,2020
1401,2020-12-31,法国,-3.8,4,FRA,1.268192658292582,1.375577812813759,1.290107843567656,2020
1402,2021-03-31,法国,1.7,1,FRA,0.0730357146156685,0.0751785721430289,0.1191071431551661,2021
1403,2021-06-30,法国,17.4,2,FRA,0.1314285727483886,0.1096428568874087,0.0849999995636088,2021
1404,2021-09-30,法国,4.4,3,FRA,0.1114285715988704,0.0419642856078488,0.1191071435543043,2021
1405,2021-12-31,法国,5.1,4,FRA,0.1348214285182101,0.120892856536167,0.0732142856078488,2021
1406,2022-03-31,法国,4.7,1,FRA,0.0823214286938309,0.0660714283585548,0.1214285727058138,2022
1407,2022-06-30,法国,3.7,2,FRA,0.1155357145305191,0.1457142859165158,0.0967857135193688,2022
1408,2022-09-30,法国,1.4,3,FRA,0.0444897957982457,0.0591071428997176,0.1082142862890448,2022
1409,2022-12-31,法国,0.7,4,FRA,0.1030357147433928,0.1116071428571429,0.0623214292073888,2022
1410,2023-03-31,法国,1,1,FRA,0.0635714286140033,0.0942857144400477,0.1641071412180151,2023
1411,2023-06-30,法国,1.4,2,FRA,0.1553571437086378,0.1360714278583016,0.1480357144027948,2023
1412,2023-09-30,法国,0.9,3,FRA,0.1085714288055897,0.0298214278050831,0.105892856605351,2023
1413,2023-12-31,法国,1.2,4,FRA,0.1273214287523712,0.1548214286033596,0.0828571435330169,2023
1479,2013-03-31,巴西,2.7211,1,BRA,0.3126396291456082,0.2915291069214863,0.3282877529769947,2013
1480,2013-06-30,巴西,4.0218,2,BRA,0.3140655082570238,0.3620791969766367,0.4314563060414695,2013
1481,2013-09-30,巴西,2.759,3,BRA,0.943027506515944,0.3075792035436009,0.3511478725528486,2013
1482,2013-12-31,巴西,2.5288,4,BRA,0.3319950346252608,0.3256937321156599,0.3802521816881442,2013
1483,2014-03-31,巴西,3.4694,1,BRA,0.3241455344397095,0.3000324148748377,0.3280919402697169,2014
1484,2014-06-30,巴西,-0.4353,2,BRA,0.3414058830319259,0.6764915981850658,1.03416933644662,2014
1485,2014-09-30,巴西,-0.6388,3,BRA,0.6634005534057713,0.3290592199068788,0.3478364284985908,2014
1486,2014-12-31,巴西,-0.2285,4,BRA,0.4831242521601445,0.7255734834405869,0.3676036018337016,2014
1487,2015-03-31,巴西,-1.6194,1,BRA,0.3346904889822731,0.3938091862570742,0.357251093565892,2015
