,date,country,GDP,出口金额,工业,股票市值,国际收支金融账户差额,国际收支经常账户差额,国际收支经常账户贷方,国际收支经常账户借方,国际收支资本账户差额,国际收支资本账户贷方,国际收支资本账户借方,国际收支差额,国际投资头寸资产,国际投资头寸负债,国际投资头寸净额,进口金额,名义有效汇率,零售额,CPI,失业率,中央银行政策利率,quarter,ADM0_ISO,first,second,third,year
2186,2013-12-31,墨西哥,0.9,3.383333333333333,0.584966666666667,2.274536984947689,-49.57144332016364,1.621147839401074,5.322978687955392,4.811721534222332,-513.8357398139165,14802.01470588235,591.179460659068,-10.82864671470084,9.997323579849015,10.43341216119656,-10.82870896304845,-0.35,0.160712444683011,-1.551170471889992,3.650621666666667,4.758026,3.5,4,MEX,0.5601373100524685,0.6072600401554602,0.6314087204440983,2013
2187,2014-03-31,墨西哥,2.5,2.743333333333333,2.578666666666667,-10.890677089654783,-6.409806878951277,-8.673317219427965,4.143749277091856,4.475992084636694,-152.2063727293154,-41.3401084114293,16.72429643496296,-0.247000442217114,11.82097076255657,5.472822734290733,-0.24940367617687,3.336666666666667,-3.412742061037477,-0.888048903927553,4.158626,4.929025,3.5,1,MEX,0.5580425416246099,0.6554003537296251,0.5940105894045737,2014
2188,2014-06-30,墨西哥,1.9,5.423333333333333,2.7607,-1.715827650834243,-875.4636472188334,14.24621693551776,5.978868296668437,4.428819843683937,-99.83492516269374,-97.93025962738119,-6.322771857711367,-11.91556937084228,19.22881408666039,15.3157530724232,-11.91561325291836,4.01,-3.504645677361538,0.799748390767808,3.586511666666667,4.962866,3.333333333333333,2,MEX,0.6615665522965413,0.5338225258612777,0.6776742155526344,2014
2189,2014-09-30,墨西哥,2.6,5.046666666666667,2.896366666666667,11.09140119450883,103.2071351334473,53.0453271819461,7.200050117104992,4.290404102734297,-117.8869671815532,-30.69844687551582,7.458884352976461,-9.759150801042827,14.77411580551566,12.15143760414714,-9.759107400887618,6.183333333333333,-1.086840766617049,0.596570675912573,4.146632666666667,4.922496,3,3,MEX,0.5541089729751764,0.5663600671581809,0.5516062683917307,2014
2190,2014-12-31,墨西哥,3,4.363333333333333,3.388,-1.610415777219017,19.82049840875269,38.98002121115552,2.651989574959292,-0.225018339719721,108.9597521078135,64.69061460632874,-88.69328499259055,5.976262791248374,9.544757378911022,1.374281257617922,5.976369592479179,7.883333333333333,-3.307008858850504,1.207027902100341,4.182313666666667,4.501534,3,4,MEX,0.5390154700234097,0.9636475461316756,0.6319229225217821,2014
2191,2015-03-31,墨西哥,2.9,-0.483333333333333,2.073433333333333,-3.358029775484116,92.03164521671393,-6.931826512449745,-1.366154310073404,-0.733046521021697,-120.3632334318037,28.0163941729407,49.64830356759196,7.30323864460258,8.864216473421909,0.433950595316744,7.303369358358434,0.166666666666667,-7.404110545236207,3.530580501247381,3.067662333333333,4.30802,3,1,MEX,0.5532945595254162,0.7929878541694019,0.657349557998909,2015
2192,2015-06-30,墨西哥,2.3,-3.776666666666667,0.6868,-8.664502420885514,-47.7498729622465,4.233777361545023,-2.428785673029926,-2.542381672791449,-197.5133239862591,-11.08452644328618,4.716019553926889,12.52567446721257,2.811497473232685,-5.153009729208979,12.52576148903025,-1.176666666666667,-11.162089425147,4.696210243325792,2.936582,4.466545,3,2,MEX,0.5863674467296353,0.5511515202222187,0.5498891707842107,2015
2193,2015-09-30,墨西哥,3.4,-5.176666666666667,3.410466666666667,-20.170558008652883,-5486.330413399043,-193.8122483073465,-5.183205640724766,-0.856134343313984,-568.093865887047,-39.03523342864757,5.192442263654953,14.75716651837873,1.007253857565751,-7.061147949024108,14.75718276788661,-0.62,-15.5265173777088,5.491276091694682,2.615085,4.33896,3,3,MEX,0.5856020443109776,1.112213342046772,0.5145118897763344,2015
2194,2015-12-31,墨西哥,2.2,-6.65,1.1724,-17.592395967636442,24.86679224147196,-24.73358434744428,-6.044460504367227,-4.743676783486454,-148.313887746669,-46.15857518147466,25.34447618588647,6.832571407064054,-2.204295023148955,-4.464008561873799,6.832579514704899,-4.303333333333333,-13.46859018870074,4.606377320491816,2.275128666666667,4.300167,3.083333333333333,4,MEX,0.5552520811134709,0.552029350244237,0.6282735801154663,2015
2195,2016-03-31,墨西哥,1.7,-5.816666666666667,1.1493,-15.517897946399913,-1056.110190373485,-5.018310099826993,-5.133449685706186,-4.299098563865139,24.98970720783644,-29.37644364367722,-27.86329462736495,1.288088300693183,-1.173451063224275,-1.228623963583737,1.288093739632912,-3.516666666666667,-14.81331839322977,4.778567759292358,2.69379,4.116491,3.583333333333333,1,MEX,1.186896868772378,0.8906913995944072,0.5899727090030056,2016
2196,2016-06-30,墨西哥,2.3,-4.226666666666667,1.594233333333333,-14.36805597363573,21.02935060461716,1.476143663932864,-3.576535127600084,-3.446642458787812,-99.9841591874595,0.007294851359238,7.897884215336489,3.842312379887338,0.200591430026029,-1.735664848092094,3.842327788263835,-2.99,-14.00691336802386,4.35644515693296,2.558740666666667,3.997659,3.916666666666667,2,MEX,0.5903448170956342,0.5739732803305672,0.5874115045474481,2016
2197,2016-09-30,墨西哥,0.9,-0.903333333333333,-1.4605,-10.856910654732273,101.4478289123047,36.13324525848409,0.200837107560422,-2.140527993503895,199.6532743363467,202.0947629189786,16.22027834232607,1.562999197012458,3.839004222966419,1.303141633662477,1.563015471333194,-2.1,-12.048360400962434,5.176867861615454,2.783739333333333,3.79549,4.416666666666667,3,MEX,0.6270734914859697,0.6325965571702047,0.5380121666674497,2016
2198,2016-12-31,墨西哥,2.3,4.35,0.0233,-14.79313851112256,-12.0253724418022,58.46487450613006,6.641138907311874,3.038051842834766,275.3559924554379,80.82339142526271,-15.27125277637183,7.705699790047154,5.078941808250337,-1.008159013564551,7.70545074089281,1.383333333333333,-14.64349638598103,4.910766035505475,3.243083333333333,3.631397,5.25,4,MEX,0.5772234755970385,0.5545215553843197,1.119314252998386,2016
2199,2017-03-31,墨西哥,3.4,11.106666666666667,2.3358,-4.133524278767823,102.094524338344,-31.31947579373737,10.82777366583746,12.67591232946396,8.32250051411551,20.28932958462113,10.02689615914361,-1.282792833795316,6.334471950825495,3.904973855330234,-1.283224674609728,9.463333333333333,-10.506507102884102,2.775926195713007,4.978359,3.450329,6.166666666666667,1,MEX,0.585818285482843,0.6427672009289459,0.6792713794756454,2017
2200,2017-06-30,墨西哥,1.5,9.443333333333333,-0.072666666666667,5.885387785456661,28.64475724029709,63.76989612926162,9.527121727363264,4.901770435746353,-68.95656548499247,-15.76503679155436,-3.371742581328167,-10.86961383914874,6.448048083811535,8.520624899798541,-10.87041568180939,6.466666666666667,-1.431841436208781,1.475604605289762,6.098281333333333,3.489659,6.75,2,MEX,0.8028057445272373,0.8094951629475854,0.6586927722276974,2017
2201,2017-09-30,墨西哥,1.2,7.333333333333333,0.3307,16.977088421131626,-6805.066934061602,-3.902975292179756,8.493731240839786,8.300662870523102,-139.507974379763,-38.33179343895092,1.806042879423353,-16.71352329604643,4.794945254203959,10.23199282192822,-16.71444947446025,7.843333333333333,4.561853746175592,0.113098641338633,6.483167666666667,3.290247,7,3,MEX,0.5968502845644043,0.6444483132533337,0.6828013708447264,2017
